id,year,majortopic,subtopic,description,filter_eu,var2,var3,var5,day,month,var15,var17,var18,var98_questionname,calendar_year,var14
170205,2014,9,900,"Mener ministeren, at reglerne om midlertidig beskyttelse, der blev vedtaget med lovforslag nr. L 72, har haft den ønskede effekt efter lovens ikrafttræden?",0,89,891030,6,10,4,,900,,,2015,4/10/2015
170210,2014,9,900,"Er ministeren enig med Socialdemokraternes politiske ordfører, Maja Panduro, i, at »det passer ikke«, at regeringen har givet flygtningefamilier med tre børn 10.000 kr. mere om måneden, og hvorfor har ministeren i givet fald under ministeransvar oplyst, at flygtningefamilien med de gældende regler i 2011 samlet ville modtage  330.305 kr. pr. år svarende til 27.525 kr. månedligt i kontanthjælp, boligsikring, børne- og ungeydelse m.v., mens de i dag modtager 454.215 svarende til 37.851 kr. månedligt – altså 10.326 kr. mere hver måned?",0,89,891035,4,10,4,,900,,,2015,4/10/2015
170212,2014,4,402,"Mener ministeren ikke, at det er helt urimeligt, at de stramme danske gødningsregler betyder, at der de seneste år har været et fald i proteinindholdet i vårbyg, således at det til stadighed bliver vanskeligere at producere dansk øl på danske kornprodukter?",0,89,891037,16,10,4,,402,,,2015,4/10/2015
170213,2014,10,1001,,0,89,891038,18,10,4,,1001,,,2015,4/10/2015
170219,2014,10,1002,"Er ministeren enig med Dansk Elbil Alliances branchechef, Lærke Flader, når hun den 10. april 2015 udtaler, at hele elbilbranchen risikerer at gå fuldstændig i stå, hvis ikke der findes en løsning for elbilerne inden for få uger?",0,89,891044,23,10,4,,1002,,,2015,4/10/2015
170248,2014,15,1507,,0,89,891073,6,15,4,,1507,,,2015,4/15/2015
170263,2014,5,503,"Ønsker ministeren at genoptjeningsperioden skal være længere end den nuværende i et kommende dagpengesystem, og i givet fald hvad vil den finanspolitiske effekt være af en længere genoptjeningsperiode?

",0,89,891088,3,16,4,,507,,,2015,4/16/2015
170254,2014,1,107,,0,89,891079,37,16,4,,107,,,2015,4/16/2015
170264,2014,5,503,,0,89,891089,3,16,4,,507,,,2015,4/16/2015
170258,2014,10,1005,"Mener ministeren stadig, at det giver mest mening at fastholde Skørping som stationsby, og at det er et problem, hvis intercitytoget ikke stopper i en stationsby, der er endestation, jf. svaret på spørgsmål 90 fra transportudvalget, i indeværende folketingsår?

",0,89,891083,18,16,4,,1005,,,2015,4/16/2015
170271,2014,5,503,,0,89,891096,4,17,4,,507,,,2015,4/17/2015
170274,2014,9,900,"Hvordan kan man fra regeringens side overhovedet tale om asylstramninger, når de såkaldte stramninger rammer under 4 pct. eller 59 af de 1606 flygtninge, som har fået opholdstilladelse af myndighederne?",0,89,891099,6,17,4,,900,,,2015,4/17/2015
170269,2014,6,601,,0,89,891094,28,17,4,,601,,,2015,4/17/2015
170272,2014,6,601,"Hvad er status på oprettelsen af en cand.pæd.psyk uddannelse, og vil ministeren ikke anerkende, at der er et behov for genoprettelse af uddannelsen?",0,89,891097,28,17,4,,601,,,2015,4/17/2015
170270,2014,6,601,"Hvornår forventer ministeren, at SU-udgiften til i EU-arbejdstagere vil overstige det skøn på 390 mio. kr., som i henhold til SU-reformen er den maksimalt aftalte ramme, når det kan ses, at udgifterne er steget fra 18 mio. kr. i 2012 til 94 mio. kr. i 2013 og 219 mio. kr. i 2014, og hvornår og hvordan påtænker ministeren at gribe ind over for stigningen?",1,89,891095,28,17,4,,601,,,2015,4/17/2015
170273,2014,13,1399,"Hvad er ministerens holdning til, at den sikrede døgninstitution Grenen på Djursland har brugt knap en kvart mio. kr.på skiture til Østrig i uge syv for kriminelle og kriminalitetstruede unge?",0,89,891098,42,17,4,,1399,,,2015,4/17/2015
170267,2014,13,1303,"Hvad agter ministeren at gøre for at sikre, at alle ældre får den samme gode hjemmepleje uanset alder, bopæl og indkomst, set i lyset af en ny undersøgelse udført af KORA for Ældresagen, der viser, at der er store udsving i forbruget af hjemmepleje blandt ældre over 65 år?",0,89,891092,42,17,4,,1303,,,2015,4/17/2015
170268,2014,3,300,"Hvad agter ministeren at gøre for at sikre, at sundhedssystemet ikke skaber social ulighed, set i lyset af en ny undersøgelse fra Kræftens Bekæmpelse og Københavns Kommune, der viser, at stærke og veluddannede kræftpatienter langt oftere henvises til genoptræning og hjælp end de socialt sårbare patienter med kort uddannelse?",0,89,891093,14,17,4,,300,,,2015,4/17/2015
170266,2014,7,701,,0,89,891091,9,17,4,,710,,,2015,4/17/2015
170265,2014,2,299,,0,89,891090,9,17,4,,211,,,2015,4/17/2015
170292,2014,10,1002,"Hvad er ministerens holdning til, at Rigspolitiet har ændret praksis, så det ikke længere er tilladt at køre studenterkørsel i veteranlastbiler, og agter ministeren at foretage sig noget i den henseende?",0,89,891117,6,22,4,,1002,,,2015,4/22/2015
170293,2014,12,1201,"Deler ministeren flere århusianske butiksejeres følelse af, at det er krænkende for retsbevidstheden, når politiet ikke kommer ud ved anmeldelse af butikstyverier, og de blot får besked fra politiet på selv at få tyven til at underskrive anmeldelsen, og agter ministeren at gøre noget i den henseende?",0,89,891118,6,22,4,,1201,,,2015,4/22/2015
170298,2014,6,601,"Vil ministeren forholde sig til, om det skønnes rimeligt, at en dansk udvekslingsstuderende, der efter mere end 6 måneders studier på et udenlandsk universitet, som har en udvekslingsaftale med et dansk universitet, ved hjemkomst ikke straks og problemfrit kan tilmeldes folkeregisteret i Danmark og modtage et sygesikringskort uden at skulle igennem en længerevarende sagsbehandling?",0,89,891123,13,23,4,,601,,,2015,4/23/2015
170299,2014,6,601,"Finder ministeren det rimeligt, at en dansk udvekslingsstuderende, som er dansk skatteyder, er født og opvokset i Danmark og har dansk pas, efter mere end 6 måneders udveksling på et universitet i udlandet ved hjemkomst til Danmark ikke straks kan tilmelde sig folkeregisteret og få en adresse og dermed få et sygesikringskort, ret til at låne bøger på biblioteker til brug for sit videre studie og mulighed for f.eks. at købe og oprette en telefon, og mener ministeren, at disse forhindringer er befordrende for, at unge mennesker ønsker at leve op til regeringens ønsker om, at unge studerende skal tage en del af deres uddannelse i udlandet?",0,89,891124,13,23,4,,601,,,2015,4/23/2015
170304,2014,10,1002,"Hvad er ministerens holdning til, at mindre end 2 pct. af politiets fotovogne holder ved skoleveje, og vil ministeren bede politiet om at anbringe fotovognene der, hvor der er en præventiv effekt som f.eks. ved skoleveje, fodgængerfelter og vejarbejdere, frem for steder hvor fotovognene i realiteten fungerer som pengemaskiner?",0,89,891129,6,23,4,,1002,,,2015,4/23/2015
170305,2014,6,602,"Hvad er ministerens holdning til, at EU-regler om køre-hviletid nu får den konsekvens, at studenterkørsel i veteranlastbiler i mange tilfælde ikke bliver mulig, da der mangler fartskrivere, og vil ministeren give dispensation, så studenterkørsel med veteranlastbiler kan foregå i år?""",1,89,891130,6,23,4,,602,,,2015,4/23/2015
170307,2014,5,504,"Er ministeren enig i, at ATP foruden hensyn til økonomisk afkast også har et bredere samfundsansvar, som mindst er på linje med øvrige virksomheder?",0,89,891132,4,24,4,,504,,,2015,4/24/2015
170312,2014,13,1300,,0,89,891137,13,24,4,,1300,,,2015,4/24/2015
170311,2014,10,1003,Vil ministeren gribe ind over for Københavns Lufthavn og sikre indenrigspassagerne rimelige forhold både med hensyn til ventetid i Security og tilgængelighed?,0,89,891136,18,24,4,,1003,,,2015,4/24/2015
170306,2014,4,403,"Mener ministeren, at det er rimeligt at bruge 940.000 skattekroner på at udarbejde tre simple kostråd?",0,89,891131,16,24,4,,403,,,2015,4/24/2015
170313,2014,13,1300,,0,89,891138,13,24,4,,1300,,,2015,4/24/2015
170310,2014,9,900,"Hvad vil ministeren gøre for, at Europaudvalgets spørgsmål 4, alm. del, kan blive besvaret snarest?

",1,89,891135,6,24,4,,900,,,2015,4/24/2015
170308,2014,5,504,"Kan ministeren bekræfte, og mener ministeren – i givet fald, at det er tilfredsstillende, at ATP som aktionær ikke kan stemme for et forslag om at bruge en del af afkastet fra salget af Cheminova til at fjerne giftdepotet ved Høfde 42, og at forslaget derfor risikerer at falde, fordi der ikke er et kvalificeret flertal?",0,89,891133,4,24,4,,504,,,2015,4/24/2015
170309,2014,20,2011,"Er det efter ministerens opfattelse god regeringsførelse først at udsætte besvarelsen af Europaudvalgets spørgsmål 4, alm. del, stillet den 13. oktober 2014 med 4-6 uger for derefter mere end et halvt år senere slet ikke at have svaret på spørgsmålet eller meldt tilbage, når der rykkes for, hvornår ministeren forventer at svare?",1,89,891134,6,24,4,,2011,,,2015,4/24/2015
170345,2014,5,500,,0,89,891170,3,30,4,,500,,,2015,4/30/2015
170344,2014,23,2300,"Hvornår planlægger ministeren at komme med et udspil til en permanent ordning om de brune turistskilte på motorvejene, som blev evalueret sidste år?",0,89,891169,18,30,4,,2300,,,2015,4/30/2015
170347,2014,13,1305,"Er ministeren tilfreds med den lange svarfrist inden for FRIG-puljen og opmærksom på de økonomiske problemer og usikkerhed, som den lange behandlingstid har medført på landets frivilligcentre?",0,89,891172,42,30,4,,1305,,,2015,4/30/2015
170346,2014,23,2300,"Hvilke kriterier vil ministeren foreslå, der skal gælde for, at turistattraktioner kan få et brunt turistskilt på motorvejen?",0,89,891171,18,30,4,,2300,,,2015,4/30/2015
170348,2014,10,1003,"Agter ministeren at gøre brug af indsigelsesretten i luftfartslovens § 57, stk. 2, nr. 7, 1. pkt., for at sikre bedre forhold for indenrigspassagerne i Københavns Lufthavn?",0,89,891173,18,30,4,,1003,,,2015,4/30/2015
170383,2014,8,803,"Er ministeren enig i, at det er afgørende, at Total overholder godkendelserne til den igangværende efterforskningsboring i Dybvad til punkt og prikke.",0,89,891208,9,6,5,,803,,,2015,5/6/2015
170384,2014,7,700,Vil ministeren flytte myndighedsansvar for den eksisterede VVM vedrørende efterforskningsboringen i Dybvad til Miljøministeriet.,0,89,891209,9,6,5,,700,,,2015,5/6/2015
170385,2014,10,1005,"Vil ministeren på baggrund af svar på spørgsmål nr. S 1158 oplyse, hvad der konkret efter ministerens overbevisning har ændret sig, siden der ikke skal være IC-togstop på Langeskov Station?
",0,89,891210,18,7,5,,1005,,,2015,5/7/2015
170398,2014,7,705,"Ministeren svarede i spørgsmål nr. S 1162, om hvorvidt regeringen er parat til at nedjustere sit overordnede mål om at reducere kvælstofudledningen med 7.800 tons frem mod 2021, at regeringen ikke har taget endelig stilling til indsatsbehovet, og over hvor lang en periode det skal indfries, vil det sige, at regeringen er parat til at nedjustere det meget vidtgående reduktionsmål eller udskyde reduktioner til næste planperiode, hvis det tværministerielle udvalg, som regeringen har nedsat, anbefaler det?",0,89,891223,9,8,5,,705,,,2015,5/8/2015
170394,2014,2,201,,0,89,891219,6,8,5,,201,,,2015,5/8/2015
170400,2014,12,1205,"Hvad er ministerens holdning til at sikre, at der gives besked til de institutioner, der arbejder med kriminalpræventivt arbejde som f.eks. boligorganisationer og gadeplansmedarbejdere, om kritiske løsladelser af hardcore bandetilknyttede og radikaliserede fanger ved løslade fra fængslerne?",0,89,891225,6,8,5,,1205,,,2015,5/8/2015
170401,2014,10,1003,"Mener ministeren, at mobiliteten mellem landsdelene er blevet bedre efter nedlæggelsen af indenrigsterminalen i Københavns Lufthavn?",0,89,891226,18,8,5,,1003,,,2015,5/8/2015
170402,2014,20,2011,"Hvornår gik det op for regeringen, at man havde misinformeret om beskyttelsen af det jødiske samfund og synagogen i Krystalgade, og underrettede man offentligheden og Folketingets partier med det samme?",0,89,891227,6,8,5,,2011,,,2015,5/8/2015
170404,2014,12,1227,"Hvad er forklaringen på, at myndighederne op til terrorangrebet i København flere gange ignorerede det jødiske trossamfunds anmodning om politibeskyttelse, og hvad er årsagen til, at den jødiske synagoge i Krystalgade ikke blev bedre beskyttet, da den første del af terrorangrebet havde fundet sted i Krudttønden, for man kunne derved have undgået drabet på Dan Uzan?",0,89,891229,6,8,5,,1227,,,2015,5/8/2015
170395,2014,12,1201,"Er det ministerens holdning, at beskyttelsen af det jødiske samfund er og har været tilstrækkeligt prioriteret i politiindsatsen de senere år?",0,89,891220,6,8,5,,1201,,,2015,5/8/2015
170403,2014,12,1227,"Danmark har siden episoden med Muhammedtegningerne været i højeste terrorberedskab, så hvorfor var regeringen og politiet så forholdsvis uforberedte på terrorangrebet både mentalt, og hvad angår udstyr, og er det ikke til syvende og sidst regeringens og ministerens ansvar, at terrorberedskabet ikke var bedre?",0,89,891228,6,8,5,,1227,,,2015,5/8/2015
170396,2014,12,1227,"Er ministeren tilfreds med, at ministeren ikke tidligere i forløbet efter terrorangrebet rettede de forkerte oplysninger om den øjeblikkeligt øgede bevogtning af synagogen, som regeringen gav offentligheden?",0,89,891221,6,8,5,,1227,,,2015,5/8/2015
170397,2014,12,1227,,0,89,891222,6,8,5,,1227,,,2015,5/8/2015
170393,2014,12,1227,"Er det efter ministerens holdning tilfredsstillende, at regeringen oplyste, at sikkerheden omkring synagogen var blevet øget øjeblikkeligt umiddelbart efter terrorangrebet i København, når der i virkeligheden gik ca. 4 timer?

",0,89,891218,6,8,5,,1227,,,2015,5/8/2015
170399,2014,7,711,"Med henvisning til ministerens svar på spørgsmål nr. S 1161 vil ministeren så forklare, hvorfor regeringen ikke vil garantere, at regeringen vil sende nye vandplaner i høring i 6 måneder, når regeringen efter sommerferien 2015 har taget endelig stilling til, hvordan og hvornår målet om at reducere de resterende 6.200 tons kvælstof skal nås?",0,89,891224,9,8,5,,711,,,2015,5/8/2015
170391,2014,5,500,,0,89,891216,3,8,5,,500,,,2015,5/8/2015
170392,2014,2,208,"Vil ministeren anmode STAR (Styrelsen for Arbejdsmarked og Rekruttering) om at ændre/tilbagekalde skrivelse nr. 10340 af 19. december 2014, der kan være problematiske i forhold til anden lovgivning f.eks. persondataloven og forvaltningsloven samt kan opleves som en alvorlig krænkelse af privatlivets fred?",0,89,891217,4,11,5,,208,,,2015,5/11/2015
170413,2014,14,1405,"Vil ministeren forklare, hvilke effekter regeringens »planlovspakke« fra den 7. maj 2015 vil have på vækst og beskæftigelse i landdistrikterne?",0,89,891238,9,12,5,,1405,,,2015,5/12/2015
170412,2014,7,711,,0,89,891237,16,12,5,,407,,,2015,5/12/2015
170418,2014,14,1400,"Venstre foreslog i februar 2015 at liberalisere planloven, så alle byer og ikke kun dem med minimum 40.000 indbyggere må opføre store udvalgsvarebutikker på over 2.000 m2 i bymidter, hvortil ministeren til dr.dk den 10. februar 2015 udtalte: »Det vil suge livet ud af vores landsbyer og føre til butiksdød i bymidterne. Så det er et meget vidtgående forslag, som regeringen ikke kan støtte«, vil det så ikke også suge livet ud af landsbyerne og føre til butiksdød i bymidterne, når regeringen kun få måneder efter selv foreslår at lempe planloven, så byer med mindre end 40.000 indbyggere må opføre store udvalgsvarebutikker på over 2.000 m2 i bymidter?
",0,89,891243,9,12,5,,712,,,2015,5/12/2015
170441,2014,10,1002,,0,89,891266,6,15,5,,1002,,,2015,5/15/2015
170440,2014,5,501,,0,89,891265,4,15,5,,501,,,2015,5/15/2015
170443,2014,14,1499,Hvilke yderligere initiativer vil ministeren tage for at fremme opførelsen af flere billige ungdomsboliger?,0,89,891268,10,15,5,,1499,,,2015,5/15/2015
170463,2014,9,900,"Hvad er ministerens holdning til, at Flygtningenævnet accepterer, at flygtninge rejser på ferie i det land, de er flygtet fra, og giver det anledning til at ændre udlændingeloven, så alle flygtninge får inddraget deres opholdstilladelse, hvis de eksempelvis rejser tilbage på ferie?",0,89,891288,6,20,5,,900,,,2015,5/20/2015
170465,2014,13,1308,"Hvordan forholder ministeren sig til HK's og Dansk Erhvervs vurdering af, at danske børnefamilier er presset til at arbejde mindre, fordi de ikke kan finde pasningsmuligheder til deres børn? ",0,89,891290,42,20,5,,1308,,,2015,5/20/2015
